THRAP3	38644
SH3D21	1059
EVA1B	0
RP11-268J15.5	1353
STK40	27745
LSM10	8309
OSCP1	847
MRPS15	2829
CSF3R	85
GRIK3	5
ZC3H12A	6692
MEAF6	5202
SNIP1	3041
DNALI1	21
GNL2	5820
RSPO1	23
C1orf109	2099
CDCA8	10930
EPHA10	11
MANEAL	225
YRDC	2445
C1orf122	587
MTF1	4646
AL929472.1	0
INPP5B	27077
SF3A3	8095
FHL3	40
UTP11L	2400
POU3F1	1684
RRAGC	5168
MYCBP	2002
GJA9	0
RHBDL2	265
AKIRIN1	11456
NDUFS5	3285
MACF1	11329
KIAA0754	0
BMP8A	473
PABPC4	17222
HEYL	14
NT5C1A	5
HPCAL4	19
PPIE	4715
BMP8B	68
OXCT2	0
TRIT1	2303
MYCL	43
MFSD2A	1907
CAP1	60220
PPT1	6767
RLF	12021
TMCO2	8
ZMPSTE24	5107
COL9A2	1389
SMAP2	73334
ZFP69B	546
ZFP69	1003
EXO5	1647
ZNF684	776
RIMS3	719
NFYC	13619
KCNQ4	180
CITED4	13
CTPS1	4584
SLFNL1	245
SCMH1	8238
FOXO6	11
EDN2	3
HIVEP3	10988
GUCA2B	0
GUCA2A	0
FOXJ3	13793
RIMKLA	13
ZMYND12	89
PPCS	3627
CCDC30	878
PPIH	5693
YBX1	33029
CLDN19	9
LEPRE1	2436
C1orf50	1982
CCDC23	1944
ERMAP	2405
ZNF691	1546
SLC2A1	6007
FAM183A	4
EBNA1BP2	2180
WDR65	0
TMEM125	6
C1orf210	0
TIE1	8
MPL	25
CDC20	8619
ELOVL1	5812
MED8	2829
SZT2	8969
HYI	553
PTPRF	62
KDM4A	10399
ST3GAL3	3478
ARTN	34
IPO13	2797
DPH2	2974
ATP6V0B	3956
B4GALT2	392
CCDC24	0
SLC6A9	182
KLF17	3152
DMAP1	7076
ERI3	3274
RNF220	606
TMEM53	292
C1orf228	2609
KIF2C	9117
RPS8	68394
BEST4	113
PLK3	1915
TCTEX1D4	40
BTBD19	130
PTCH2	104
EIF2B3	3006
HECTD3	4235
UROD	3256
ZSWIM5	625
HPDL	259
MUTYH	1546
TOE1	1999
TESK2	3136
CCDC163P	166
MMACHC	418
PRDX1	21653
AKR1A1	6867
NASP	15963
CCDC17	395
GPBP1L1	18449
TMEM69	3428
IPP	2439
MAST2	21360
PIK3R3	204
TSPAN1	11
POMGNT1	925
LURAP1	1
RAD54L	1210
LRRC41	4875
UQCRH	6447
NSUN4	4211
FAAH	318
DMBX1	0
KNCN	1
MKNK1	4301
MOB3C	0
ATPAF1	4266
EFCAB14	13792
TEX38	0
CYP4B1	17
CYP4A11	0
CYP4X1	10
CYP4Z1	10
CYP4A22	0
PDZK1IP1	10
TAL1	0
STIL	7898
CMPK1	11392
FOXE3	4
FOXD2	171
TRABD2B	1
FLJ00388	0
AL109659.1	0
SLC5A9	13
SPATA6	770
AGBL4	179
BEND5	0
AL645730.2	0
ELAVL4	3
DMRTA2	3
FAF1	9544
CDKN2C	4753
C1orf185	11
RNF11	1007
TTC39A	29
EPS15	52241
OSBPL9	22333
NRD1	18020
RAB3B	45
TXNDC12	4531
KTI12	0
BTF3L4	4051
ZFYVE9	1546
CC2D1B	4771
ORC1	3882
PRPF38A	2330
ZCCHC11	20055
GPX7	2365
FAM159A	3037
SELRC1	948
ZYG11B	40905
ZYG11A	2796
ECHDC2	4386
SCP2	11212
PODN	2
SLC1A7	0
CPT2	3405
C1orf123	2122
MAGOH	2609
LRP8	3608
DMRTB1	0
GLIS1	15
NDC1	22199
YIPF1	4363
DIO1	121
HSPB11	4236
LRRC42	2862
LDLRAD1	0
TMEM59	7512
TCEANC2	4135
AL161915.1	0
CDCP2	7
RP11-446E24.4	128
AL357673.1	0
CYB5RL	0
MRPL37	7872
SSBP3	5695
SSBP3-AS1	0
ACOT11	15
FAM151A	0
MROH7-TTC4	2
MROH7	0
TTC4	26
PARS2	363
TTC22	126
C1orf177	16
DHCR24	4724
TMEM61	3
BSND	0
PCSK9	3
USP24	23646
PPAP2B	1483
PRKAA2	7
C1orf168	2
C8A	1
C8B	0
DAB1	630
OMA1	2
TACSTD2	34
MYSM1	12502
JUN	102676
FGGY	1335
HOOK1	538
CYP2J2	4
C1orf87	2
NFIA	927
TM2D1	5430
INADL	1690
L1TD1	13
KANK4	14
USP1	17030
DOCK7	1239
ANGPTL3	0
AL138847.1	0
ATG4C	2049
FOXD3	3
ALG6	4343
ITGB3BP	5078
EFCAB7	0
DLEU2L	0
PGM1	2539
ROR1	638
UBE2U	4
CACHD1	27
RAVER2	817
JAK1	75816
AK4	164
DNAJC6	364
LEPR	204
LEPROT	0
PDE4B	4709
SGIP1	5
AL139147.1	0
TCTEX1D1	0
INSL5	0
WDR78	422
MIER1	10500
SLC35D1	9552
C1orf141	76
IL23R	9
IL12RB2	183
SERBP1	28116
GADD45A	1651
GNG12	29
DIRAS3	0
WLS	25
RPE65	1
DEPDC1	7380
LRRC7	365
LRRC40	2772
SRSF11	45684
ANKRD13C	6143
HHLA3	773
CTH	755
PTGER3	14
ZRANB2	16175
NEGR1	8873
LRRIQ3	118
FPGT	0
FPGT-TNNI3K	0
TNNI3K	0
LRRC53	0
C1orf173	19
CRYZ	1910
TYW3	3493
LHX8	9
SLC44A5	198
ACADM	18998
RABGGTB	15792
MSH4	194
ASB17	0
ST6GALNAC3	89
ST6GALNAC5	21
PIGK	16304
AK5	43
ZZZ3	8339
USP33	11768
FAM73A	4681
NEXN	132
FUBP1	24283
DNAJB4	47
GIPC2	1308
PTGFR	7
IFI44L	143
IFI44	142
ELTD1	3
LPHN2	374
TTLL7	28
PRKACB	8758
SAMD13	16
DNASE2B	0
RPF1	3773
GNG5	5784
CTBS	2944
C1orf180	0
SSX2IP	1611
LPAR3	19
MCOLN2	38593
WDR63	233
MCOLN3	0
SYDE2	54
C1orf52	5354
BCL10	6462
DDAH1	882
CYR61	41
ZNHIT6	3833
COL24A1	27
ODF2L	1978
CLCA2	2
CLCA1	4
CLCA4	11
SH3GLB1	10397
SEP15	16806
HS2ST1	1588
RP5-1052I5.2	24
LMO4	9189
PKN2	9924
GTF2B	6772
CCBL2	4022
RBMXL1	0
GBP3	443
GBP1	1959
GBP2	733
GBP7	7
GBP4	1854
GBP5	783
GBP6	4
LRRC8B	1357
LRRC8C	1
RP11-302M6.4	332
LRRC8D	4947
ZNF326	5844
BARHL2	0
ZNF644	11027
HFM1	1198
CDC7	5253
TGFBR3	129
BRDT	3
EPHX4	3
BTBD8	1040
KIAA1107	81
C1orf146	933
GLMN	4064
RPAP2	5307
GFI1	888
EVI5	2676
RPL5	73326
FAM69A	2888
MTF2	26782
TMED5	10042
CCDC18	9878
DR1	17386
FNBP1L	70
BCAR3	17518
DNTTIP2	7769
GCLM	1191
ABCA4	6
ARHGAP29	10
ABCD3	3143
F3	47
SLC44A3	6
CNN3	42
ALG14	932
TMEM56	1
RP11-57H12.6	7
RWDD3	0
RP11-147C23.1	3
PTBP2	7081
DPYD	3205
SNX7	23
LPPR5	6
LPPR4	0
PALMD	4
FRRS1	74
AGL	5688
SLC35A3	5403
HIAT1	7461
SASS6	2505
TRMT13	4417
LRRC39	675
DBT	4009
RTCA	4785
CDC14A	2316
GPR88	1
VCAM1	172
EXTL2	459
SLC30A7	3962
DPH5	1227
AC093157.1	0
S1PR1	242
OLFM3	18
COL11A1	22
RNPC3	2437
AMY2B	792
AMY2A	2
AMY1A	0
AMY1B	0
AMY1C	0
PRMT6	2070
NTNG1	1347
VAV3	8372
SLC25A24	2601
NBPF4	1
NBPF6	5
FAM102B	3794
HENMT1	1111
PRPF38B	20433
FNDC7	30
STXBP3	4217
AKNAD1	8
GPSM2	0
CLCC1	0
WDR47	6638
TAF13	2523
TMEM167B	5479
C1orf194	151
KIAA1324	1821
SARS	10444
CELSR2	413
PSRC1	1912
MYBPHL	4
SORT1	276
PSMA5	8873
SYPL2	12
ATXN7L2	1672
CYB561D1	2328
AMIGO1	56
GPR61	68
GNAI3	12273
GNAT2	60
AMPD2	3079
GSTM4	806
GSTM2	206
GSTM1	0
GSTM5	11
GSTM3	0
EPS8L3	0
CSF1	83
AHCYL1	7316
STRIP1	5732
ALX3	0
UBL4B	0
SLC6A17	4
KCNC4	1223
RBM15	10647
SLC16A4	3403
LAMTOR5	6699
PROK1	0
KCNA10	0
KCNA2	20
KCNA3	435
CD53	149061
LRIF1	7904
DRAM2	16498
CEPT1	18700
DENND2D	11549
CHI3L2	518
CHIA	0
PIFO	52
OVGP1	320
WDR77	6442
ATP5F1	12276
C1orf162	428
ADORA3	224
RAP1A	3487
FAM212B	800
DDX20	3551
KCND3	30
CTTNBP2NL	288
WNT2B	414
ST7L	1944
CAPZA1	61903
MOV10	559
RHOC	75
RP11-426L16.10	0
PPM1J	86
FAM19A3	2
SLC16A1	11417
LRIG2	6751
MAGI3	4514
PHTF1	1696
RSBN1	4693
PTPN22	5077
BCL2L15	207
AP4B1	8474
DCLRE1B	1368
HIPK1	9638
OLFML3	7
SYT6	0
TRIM33	10659
BCAS2	4975
DENND2C	121
AMPD1	8
NRAS	11124
CSDE1	47043
SIKE1	6208
SYCP1	20
TSHB	0
TSPAN2	7
NGF	2
VANGL1	600
CASQ2	1
NHLH2	0
SLC22A15	478
MAB21L3	1
ATP1A1	16880
AL136376.1	0
CD58	7169
IGSF3	29
C1orf137	1
CD2	409
PTGFRN	10
CD101	92
TTF2	8974
TRIM45	181
VTCN1	4
MAN1A2	9754
FAM46C	4109
GDAP2	3507
WDR3	2260
SPAG17	15
TBX15	13
WARS2	2247
HAO2	0
HSD3B2	0
HSD3B1	0
ZNF697	0
PHGDH	6143
HMGCS2	2
REG4	1
ADAM30	0
NOTCH2	5880
FAM72B	1365
FCGR1B	1
PPIAL4G	19
FAM72D	1130
NBPF8	16
AL592284.1	1125
PPIAL4B	0
NBPF9	1483
PDE4DIP	5742
AL590452.1	0
NOTCH2NL	0
RP11-458D21.5	2
NBPF10	1268
HFE2	2
TXNIP	74082
POLR3GL	2421
ANKRD34A	117
LIX1L	3824
RBM8A	8808
PEX11B	3902
ITGA10	512
ANKRD35	10
PIAS3	2798
NUDT17	1467
POLR3C	3837
RNF115	7495
CD160	236
PDZK1	183
GPR89A	1807
GPR89C	14
NBPF11	116
NBPF12	1675
PRKAB2	2830
FMO5	34606
CHD1L	7590
BCL9	1761
ACP6	461
GJA5	0
GJA8	0
GPR89B	629
NBPF24	145
BX842679.1	0
PPIAL4A	0
NBPF14	847
PPIAL4D	5
NBPF20	721
NBPF15	1874
NBPF16	395
HIST2H3PS2	6
FAM72C	290
PPIAL4C	0
AL358813.2	119
FCGR1A	0
HIST2H2BF	438
HIST2H3D	24
HIST2H4A	2
HIST2H3C	0
HIST2H2AA3	8
HIST2H2AA4	3
HIST2H3A	2
HIST2H4B	2
HIST2H2BE	1058
HIST2H2AC	197
HIST2H2AB	97
BOLA1	499
SV2A	30
SF3B4	6581
MTMR11	8
OTUD7B	231
VPS45	3767
PLEKHO1	5273
ANP32E	27129
CA14	107
APH1A	11042
C1orf54	95
C1orf51	33
MRPS21	3185
PRPF3	11902
RPRD2	12167
TARS2	4496
ECM1	225
ADAMTSL4	178
AL356356.1	0
ADAMTSL4-AS1	10
MCL1	96152
ENSA	21014
GOLPH3L	5420
HORMAD1	64
CTSS	20662
CTSK	527
ARNT	4904
SETDB1	5878
CERS2	6268
ANXA9	352
FAM63A	822
PRUNE	2908
BNIPL	161
C1orf56	145
CDC42SE1	15301
MLLT11	0
GABPB2	7399
SEMA6C	156
TNFAIP8L2	1
SCNM1	2029
LYSMD1	0
TMOD4	0
VPS72	2779
PIP5K1A	11769
PSMD4	7480
RP11-126K1.2	83
ZNF687	4892
PI4KB	8990
RFX5	25279
SELENBP1	4
PSMB4	8993
POGZ	26294
CGN	69
TUFT1	496
SNX27	3263
CELF3	7
RIIAD1	0
AL589765.1	0
MRPL9	4231
OAZ3	186
TDRKH	2176
LINGO4	11
RORC	17
C2CD4D	27
THEM5	441
THEM4	4190
S100A10	6515
S100A11	586
TCHHL1	0
TCHH	72
RPTN	2
HRNR	29
FLG	77
FLG2	4
CRNN	171
LCE5A	0
CRCT1	25
LCE3E	1
LCE3D	1
LCE3C	0
LCE3B	0
LCE3A	2
LCE2D	0
LCE2B	0
LCE2C	0
LCE2A	0
LCE4A	0
C1orf68	0
KPRP	5
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	1
IVL	2
SPRR4	0
SPRR1A	29
SPRR3	669
SPRR1B	94
SPRR2D	101
SPRR2A	209
SPRR2B	8
SPRR2E	0
SPRR2F	0
SPRR2G	0
LELP1	0
PRR9	0
LOR	1
PGLYRP3	0
PGLYRP4	0
S100A9	319
S100A12	1
S100A8	251
S100A7A	2
S100A7L2	0
S100A7	19
S100A6	276
S100A5	1
S100A4	161
S100A3	0
S100A2	7
S100A16	25
S100A14	24
S100A13	1129
S100A1	0
CHTOP	14505
SNAPIN	2598
ILF2	12967
NPR1	2
INTS3	10285
SLC27A3	1263
GATAD2B	11719
DENND4B	20311
CRTC2	10530
SLC39A1	3954
CREB3L4	1704
JTB	6454
RAB13	93
RPS27	2321
NUP210L	3651
TPM3	53008
C1orf189	26
C1orf43	13050
UBAP2L	16977
HAX1	3880
AQP10	0
ATP8B2	955
IL6R	3602
SHE	13
TDRD10	9
UBE2Q1	7509
CHRNB2	69
ADAR	46308
AL606500.1	0
KCNN3	14414
PMVK	4398
PBXIP1	16583
PYGO2	7614
SHC1	4035
CKS1B	2544
FLAD1	3477
LENEP	3
ZBTB7B	3503
DCST2	192
DCST1	75
ADAM15	711
EFNA4	0
EFNA3	241
EFNA1	27
SLC50A1	3670
DPM3	269
KRTCAP2	0
RP11-201K10.3	1
TRIM46	0
MUC1	17
THBS3	1414
MTX1	1864
GBA	2155
FAM189B	528
SCAMP3	3980
CLK2	8304
HCN3	720
PKLR	3
FDPS	10997
RUSC1	653
ASH1L	18453
MSTO1	2251
YY1AP1	0
DAP3	0
GON4L	13571
SYT11	10640
RIT1	4810
KIAA0907	6697
RXFP4	23
ARHGEF2	22388
SSR2	10243
UBQLN4	3496
LAMTOR2	1362
RAB25	350
MEX3A	39
LMNA	515
SEMA4A	63681
SLC25A44	5516
PMF1-BGLAP	0
PMF1	0
BGLAP	0
PAQR6	557
SMG5	13826
TMEM79	864
C1orf85	605
VHLL	19
CCT3	21836
TSACC	0
RHBG	3
C1orf61	385
MEF2D	15655
IQGAP3	3539
TTC24	2036
APOA1BP	1974
GPATCH4	4883
HAPLN2	15
BCAN	22
NES	9
CRABP2	87
ISG20L2	7944
RRNAD1	5213
MRPL24	2033
HDGF	21042
PRCC	7873
SH2D2A	408
NTRK1	14
INSRR	0
PEAR1	6
LRRC71	1
ARHGEF11	99
ETV3L	1
ETV3	3355
FCRL5	11962
FCRL4	1632
FCRL3	37947
FCRL2	27782
FCRL1	68066
CD5L	488
KIRREL	6
CD1D	1428
CD1A	656
CD1C	3535
CD1B	7
CD1E	53
OR10T2	0
OR10K2	0
OR10K1	0
OR10R2	0
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0
OR6K2	0
OR6K3	0
OR6K6	0
OR6N1	0
OR6N2	0
MNDA	85
PYHIN1	1429
IFI16	27523
AIM2	20762
CADM3	257
DARC	6
FCER1A	7
OR10J3	0
OR10J4	0
OR10J1	0
OR10J5	0
APCS	0
CRP	0
DUSP23	318
FCRL6	24
SLAMF8	25
C1orf204	11
VSIG8	4
RP11-190A12.7	21
CCDC19	118
AL590560.1	13
TAGLN2	21681
IGSF9	16
SLAMF9	1
PIGM	1058
KCNJ10	75
KCNJ9	47
IGSF8	2341
ATP1A2	0
ATP1A4	13
CASQ1	106
PEA15	19180
DCAF8	19706
PEX19	7
COPA	22479
NCSTN	7880
NHLH1	92
VANGL2	226
SLAMF6	23458
CD84	6335
SLAMF1	8020
CD48	14417
SLAMF7	2399
LY9	27769
CD244	681
ITLN1	1
ITLN2	5
F11R	3281
TSTD1	1
USF1	10865
ARHGAP30	38395
AL591806.1	0
PVRL4	19
KLHDC9	16
PFDN2	2723
NIT1	2775
DEDD	747
UFC1	6633
USP21	2500
PPOX	1203
B4GALT3	0
ADAMTS4	35
NDUFS2	5071
FCER1G	82
AL590714.1	0
APOA2	0
TOMM40L	750
NR1I3	55
PCP4L1	204
MPZ	186
SDHC	2585
C1orf192	531
FCGR2A	328
HSPA6	20763
FCGR3A	34
FCGR2B	3928
FCGR2C	0
FCGR3B	0
FCRLA	59051
FCRLB	2224
DUSP12	2684
ATF6	9242
OLFML2B	56
NOS1AP	13
RP11-565P22.6	0
C1orf226	5
C1orf111	0
SH2D1B	4
UHMK1	25155
UAP1	1197
DDR2	79
HSD17B7	2917
C1orf110	11
RGS4	3
RGS5	1036
NUF2	6639
PBX1	23
LMX1A	4
RXRG	0
LRRC52	0
MGST3	115
ALDH9A1	5339
TMCO1	4210
UCK2	707
FAM78B	47
AL626787.1	0
POGK	7527
TADA1	2199
ILDR2	1152
MAEL	97
GPA33	11
DUSP27	3
POU2F1	14048
CD247	970
CREG1	1811
RCSD1	45944
MPZL1	10724
ADCY10	119
MPC2	4715
DCAF6	8766
GPR161	42
TIPRL	4372
SFT2D2	15027
TBX19	1296
XCL2	7
XCL1	5
DPT	3
ATP1B1	1406
NME7	1088
BLZF1	3220
CCDC181	57
SLC19A2	1706
F5	159
SELP	20
C1orf112	3518
SELL	0
SELE	0
METTL18	0
SCYL3	5606
KIFAP3	1762
METTL11B	1
GORAB	2611
PRRX1	67
MROH9	131
FMO3	10
FMO6P	4
FMO2	40
FMO1	451
FMO4	5518
PRRC2C	46880
MYOC	0
VAMP4	3763
METTL13	4866
DNM3	296
PIGC	3
C1orf105	2
SUCO	6139
FASLG	7
TNFSF18	7
TNFSF4	565
PRDX6	23558
SLC9C2	8
ANKRD45	14
KLHL20	3649
CENPL	2916
DARS2	4513
ZBTB37	5424
SERPINC1	23
RC3H1	9811
RABGAP1L	54174
GPR52	0
CACYBP	17422
MRPS14	3223
TNN	8
KIAA0040	12700
TNR	177
RFWD2	10601
PAPPA2	833
ASTN1	23
BRINP2	12
SEC16B	13
RASAL2	6536
TEX35	111
C1orf220	97
C1ORF220	0
RALGPS2	39237
ANGPTL1	0
FAM20B	10751
TOR3A	22782
ABL2	2839
SOAT1	3187
AXDND1	1028
AL160286.1	0
NPHS2	4
TDRD5	7
FAM163A	12
TOR1AIP2	11888
IFRG15	0
TOR1AIP1	9675
CEP350	16645
QSOX1	1755
LHX4	1160
ACBD6	3853
XPR1	5697
KIAA1614	153
AL162431.1	4
STX6	1293
MR1	5834
IER5	23190
CACNA1E	491
ZNF648	0
GLUL	9641
TEDDM1	4
RGSL1	126
RNASEL	3708
RGS16	11444
RGS8	901
NPL	469
DHX9	32421
SHCBP1L	1346
LAMC1	866
LAMC2	42
NMNAT2	11
SMG7	25378
NCF2	0
